ID,Label
5795,3
5796,5
5797,1
5798,1
5799,6
5800,0
5801,5
5802,5
5803,0
5804,8
5805,8
5806,5
5807,4
5808,8
5809,5
5810,5
5811,0
5812,8
5813,5
5814,8
5815,8
5816,8
5817,3
5818,5
5819,5
5820,3
5821,5
5822,4
5823,0
5824,5
5825,5
5826,0
5827,5
5828,5
5829,5
5830,4
5831,8
5832,1
5833,5
5834,1
5835,0
5836,4
5837,5
5838,4
5839,0
5840,0
5841,0
5842,0
5843,8
5844,5
5845,5
5846,8
5847,1
5848,5
5849,8
5850,8
5851,0
5852,4
5853,3
5854,5
5855,8
5856,5
5857,5
5858,5
5859,0
5860,8
5861,4
5862,4
5863,0
5864,0
5865,8
5866,1
5867,3
5868,1
5869,6
5870,5
5871,3
5872,5
5873,5
5874,6
5875,5
5876,0
5877,8
5878,8
5879,8
5880,8
5881,4
5882,0
5883,3
5884,1
5885,1
5886,8
5887,0
5888,5
5889,5
5890,6
5891,5
5892,5
5893,4
5894,5
5895,3
5896,1
5897,5
5898,1
5899,8
5900,6
5901,4
5902,8
5903,5
5904,5
5905,8
5906,8
5907,1
5908,6
5909,1
5910,8
5911,3
5912,0
5913,8
5914,7
5915,3
5916,5
5917,0
5918,5
5919,5
5920,4
5921,0
5922,5
5923,5
5924,3
5925,8
5926,8
5927,3
5928,0
5929,0
5930,0
5931,1
5932,1
5933,5
5934,1
5935,0
5936,8
5937,5
5938,4
5939,5
5940,5
5941,0
5942,8
5943,0
5944,0
5945,4
5946,8
5947,3
5948,3
5949,8
5950,0
5951,0
5952,5
5953,1
5954,3
5955,0
5956,0
5957,0
5958,0
5959,0
5960,8
5961,4
5962,1
5963,8
5964,3
5965,8
5966,5
5967,3
5968,5
5969,8
5970,1
5971,5
5972,1
5973,4
5974,5
5975,4
5976,0
5977,1
5978,5
5979,8
5980,6
5981,5
5982,5
5983,1
5984,8
5985,5
5986,1
5987,5
5988,5
5989,8
5990,0
5991,5
5992,0
5993,8
5994,5
5995,5
5996,0
5997,8
5998,5
5999,1
6000,5
6001,8
6002,8
6003,0
6004,8
6005,5
6006,0
6007,4
6008,8
6009,4
6010,0
6011,3
6012,0
6013,5
6014,5
6015,3
6016,4
6017,8
6018,5
6019,1
6020,3
6021,5
6022,8
6023,5
6024,8
6025,5
6026,1
6027,6
6028,8
6029,1
6030,8
6031,5
6032,8
6033,4
6034,8
6035,5
6036,8
6037,0
6038,0
6039,7
6040,5
6041,8
6042,1
6043,4
6044,3
6045,1
6046,4
6047,8
6048,8
6049,5
6050,0
6051,8
6052,5
6053,8
6054,0
6055,8
6056,5
6057,8
6058,0
6059,3
6060,8
6061,3
6062,0
6063,1
6064,0
6065,8
6066,5
6067,3
6068,5
6069,8
6070,8
6071,6
6072,5
6073,5
6074,3
6075,8
6076,8
6077,5
6078,0
6079,3
6080,5
6081,5
6082,4
6083,5
6084,5
6085,0
6086,6
6087,3
6088,8
6089,1
6090,5
6091,5
6092,3
6093,8
6094,0
6095,6
6096,5
6097,8
6098,1
6099,3
6100,4
6101,0
6102,5
6103,0
6104,0
6105,4
6106,3
6107,8
6108,5
6109,5
6110,4
6111,4
6112,5
6113,5
6114,8
6115,1
6116,1
6117,8
6118,5
6119,5
6120,0
6121,5
6122,3
6123,5
6124,7
6125,8
6126,8
6127,1
6128,3
6129,0
6130,0
6131,1
6132,0
6133,4
6134,8
6135,4
6136,5
6137,5
6138,8
6139,4
6140,1
6141,0
6142,0
6143,4
6144,0
6145,5
6146,5
6147,0
6148,5
6149,0
6150,8
6151,8
6152,5
6153,6
6154,1
6155,8
6156,5
6157,5
6158,3
6159,0
6160,8
6161,0
6162,5
6163,0
6164,5
6165,0
6166,8
6167,8
6168,5
6169,8
6170,1
6171,5
6172,8
6173,5
6174,3
6175,8
6176,1
6177,5
6178,5
6179,8
6180,4
6181,5
6182,8
6183,8
6184,5
6185,8
6186,5
6187,3
6188,3
6189,8
6190,8
6191,5
6192,0
6193,4
6194,0
6195,3
6196,8
6197,8
6198,5
6199,5
6200,5
6201,5
6202,0
6203,8
6204,8
6205,5
6206,8
6207,1
6208,8
6209,3
6210,1
6211,4
6212,4
6213,5
6214,0
6215,3
6216,5
6217,5
6218,5
6219,1
6220,5
6221,8
6222,8
6223,1
6224,5
6225,4
6226,1
6227,5
6228,5
6229,4
6230,5
6231,0
6232,6
6233,1
6234,5
6235,5
6236,4
6237,8
6238,4
6239,5
6240,0
6241,8
6242,8
6243,8
6244,5
6245,1
6246,3
6247,5
6248,4
6249,1
6250,8
6251,5
6252,4
6253,8
6254,7
6255,4
6256,4
6257,8
6258,6
6259,0
6260,4
6261,5
6262,8
6263,5
6264,4
6265,0
6266,8
6267,5
6268,8
6269,5
6270,5
6271,3
6272,0
6273,5
6274,8
6275,1
6276,5
6277,0
6278,5
6279,0
6280,8
6281,8
6282,0
6283,8
6284,5
6285,0
6286,4
6287,8
6288,4
6289,5
6290,1
6291,8
6292,5
6293,8
6294,8
6295,8
6296,4
6297,1
6298,5
6299,8
6300,6
6301,5
6302,8
6303,8
6304,5
6305,5
6306,0
6307,5
6308,8
6309,7
6310,8
6311,1
6312,3
6313,5
6314,5
6315,8
6316,1
6317,4
6318,5
6319,3
6320,0
6321,1
6322,8
6323,4
6324,4
6325,8
6326,5
6327,8
6328,8
6329,5
6330,5
6331,3
6332,8
6333,3
6334,0
6335,8
6336,5
6337,5
6338,8
6339,1
6340,1
6341,8
6342,0
6343,0
6344,5
6345,8
6346,5
6347,1
6348,5
6349,8
6350,1
6351,3
6352,0
6353,0
6354,5
6355,1
6356,3
6357,0
6358,4
6359,8
6360,5
6361,8
6362,0
6363,0
6364,7
6365,0
6366,8
6367,8
6368,8
6369,5
6370,0
6371,5
6372,4
6373,0
6374,5
6375,0
6376,8
6377,5
6378,5
6379,1
6380,5
6381,8
6382,5
6383,5
6384,8
6385,5
6386,0
6387,3
6388,1
6389,6
6390,4
6391,5
6392,8
6393,4
6394,0
6395,0
6396,3
6397,3
6398,0
6399,8
6400,0
6401,1
6402,5
6403,8
6404,0
6405,8
6406,8
6407,5
6408,5
6409,3
6410,1
6411,5
6412,4
6413,7
6414,4
6415,5
6416,5
6417,5
6418,8
6419,3
6420,1
6421,3
6422,5
6423,0
6424,8
6425,6
6426,8
6427,5
6428,8
6429,4
6430,0
6431,1
6432,5
6433,4
6434,8
6435,0
6436,3
6437,0
6438,5
6439,0
6440,3
6441,8
6442,4
6443,3
6444,1
6445,7
6446,3
6447,8
6448,5
6449,8
6450,8
6451,1
6452,8
6453,6
6454,8
6455,1
6456,5
6457,3
6458,5
6459,5
6460,3
6461,0
6462,5
6463,0
6464,5
6465,4
6466,5
6467,0
6468,0
6469,5
6470,0
6471,0
6472,1
6473,0
6474,4
6475,5
6476,4
6477,6
6478,8
6479,8
6480,8
6481,0
6482,1
6483,1
6484,5
6485,0
6486,5
6487,3
6488,3
6489,4
6490,8
6491,8
6492,8
6493,8
6494,5
6495,4
6496,1
6497,0
6498,0
6499,1
6500,8
6501,3
6502,4
6503,4
6504,0
6505,4
6506,5
6507,8
6508,8
6509,3
6510,5
6511,3
6512,8
6513,5
6514,8
6515,0
6516,5
6517,6
6518,5
6519,0
6520,8
6521,8
6522,5
6523,1
6524,8
6525,1
6526,0
6527,8
6528,5
6529,8
6530,8
6531,0
6532,8
6533,4
6534,5
6535,5
6536,4
6537,8
6538,5
6539,4
6540,5
6541,8
6542,5
6543,0
6544,5
6545,5
6546,5
6547,0
6548,3
6549,1
6550,5
6551,8
6552,5
6553,7
6554,1
6555,5
6556,8
6557,8
6558,1
6559,8
6560,0
6561,4
6562,5
6563,1
6564,0
6565,0
6566,3
6567,0
6568,1
6569,8
6570,0
6571,8
6572,8
6573,4
6574,3
6575,3
6576,4
6577,8
6578,0
6579,0
6580,5
6581,8
6582,5
6583,0
6584,7
6585,0
6586,1
6587,0
6588,5
6589,0
6590,5
6591,4
6592,5
6593,8
6594,0
6595,0
6596,1
6597,0
6598,0
6599,5
6600,0
6601,8
6602,8
6603,3
6604,1
6605,0
6606,8
6607,3
6608,4
6609,0
6610,8
6611,8
6612,1
6613,0
6614,0
6615,0
6616,8
6617,8
6618,0
6619,5
6620,8
6621,8
6622,3
6623,4
6624,8
6625,5
6626,0
6627,0
6628,4
6629,0
6630,5
6631,3
6632,5
6633,4
6634,6
6635,0
6636,4
6637,1
6638,8
6639,8
6640,5
6641,4
6642,3
6643,5
6644,1
6645,4
6646,0
6647,5
6648,1
6649,0
6650,5
6651,4
6652,0
6653,5
6654,0
6655,0
6656,0
6657,1
6658,8
6659,1
6660,4
6661,8
6662,3
6663,0
6664,7
6665,0
6666,5
6667,5
6668,0
6669,0
6670,5
6671,5
6672,0
6673,4
6674,0
6675,3
6676,4
6677,4
6678,0
6679,5
6680,8
6681,5
6682,1
6683,1
6684,0
6685,5
6686,8
6687,5
6688,8
6689,8
6690,5
6691,1
6692,5
6693,1
6694,1
6695,3
6696,0
6697,3
6698,3
6699,8
6700,5
6701,1
6702,5
6703,5
6704,0
6705,3
6706,5
6707,0
6708,0
6709,4
6710,5
6711,1
6712,0
6713,5
6714,8
6715,5
6716,8
6717,3
6718,1
6719,0
6720,5
6721,0
6722,8
6723,8
6724,5
6725,8
6726,4
6727,5
6728,5
6729,8
6730,4
6731,8
6732,0
6733,0
6734,1
6735,8
6736,5
6737,3
6738,5
6739,3
6740,0
6741,8
6742,5
6743,8
6744,5
6745,5
6746,1
6747,8
6748,3
6749,1
6750,5
6751,1
6752,8
6753,8
6754,8
6755,1
6756,0
6757,5
6758,4
6759,4
6760,5
6761,1
6762,8
6763,5
6764,1
6765,5
6766,1
6767,5
6768,0
6769,3
6770,3
6771,3
6772,5
6773,0
6774,8
6775,1
6776,5
6777,8
6778,8
6779,1
6780,5
6781,4
6782,5
6783,0
6784,3
6785,0
6786,5
6787,5
6788,0
6789,8
6790,5
6791,5
6792,1
6793,5
6794,5
6795,4
6796,8
6797,0
6798,3
6799,0
6800,5
6801,5
6802,5
6803,5
6804,8
6805,8
6806,1
6807,1
6808,5
6809,5
6810,0
6811,8
6812,5
6813,8
6814,5
6815,0
6816,4
6817,5
6818,8
6819,0
6820,8
6821,6
6822,8
6823,8
6824,8
6825,8
6826,0
6827,8
6828,5
6829,5
6830,8
6831,3
6832,5
6833,5
6834,4
6835,5
6836,4
6837,0
6838,5
6839,8
6840,8
6841,5
6842,5
6843,8
6844,5
6845,0
6846,0
6847,4
6848,5
6849,4
6850,0
6851,0
6852,0
6853,8
6854,4
6855,0
6856,8
6857,1
6858,5
6859,6
6860,0
6861,3
6862,5
6863,5
6864,8
6865,1
6866,5
6867,3
6868,1
6869,8
6870,8
6871,1
6872,6
6873,8
6874,5
6875,0
6876,8
6877,5
6878,8
6879,5
6880,8
6881,5
6882,5
6883,8
6884,8
6885,5
6886,0
6887,4
6888,8
6889,8
6890,5
6891,5
6892,0
6893,0
6894,4
6895,1
6896,6
6897,0
6898,8
6899,0
6900,4
6901,5
6902,5
6903,5
6904,1
6905,8
6906,5
6907,0
6908,5
6909,5
6910,8
6911,5
6912,0
6913,1
6914,5
6915,8
6916,7
6917,8
6918,8
6919,5
6920,3
6921,0
6922,5
6923,8
6924,8
6925,8
6926,5
6927,6
6928,8
6929,1
6930,0
6931,8
6932,4
6933,1
6934,8
6935,4
6936,5
6937,4
6938,0
6939,5
6940,8
6941,5
6942,8
6943,5
6944,3
6945,3
6946,8
6947,0
6948,4
6949,7
6950,8
6951,3
6952,5
6953,3
6954,5
6955,8
6956,6
6957,8
6958,0
6959,5
6960,5
6961,0
6962,8
6963,8
6964,5
6965,1
6966,3
6967,5
6968,8
6969,4
6970,4
6971,1
6972,7
6973,5
6974,0
6975,1
6976,3
6977,3
6978,8
6979,5
6980,8
6981,0
6982,5
6983,0
6984,7
6985,5
6986,0
6987,5
6988,5
6989,5
6990,0
6991,8
6992,5
6993,5
6994,0
6995,8
6996,5
6997,8
6998,5
6999,5
7000,6
7001,0
7002,3
7003,4
7004,5
7005,4
7006,8
7007,5
7008,1
7009,8
7010,1
7011,5
7012,5
7013,1
7014,5
7015,8
7016,4
7017,5
7018,3
7019,5
7020,4
7021,8
7022,1
7023,8
7024,1
7025,3
7026,6
7027,8
7028,8
7029,6
7030,5
7031,4
7032,0
7033,0
7034,8
7035,8
7036,8
7037,8
7038,8
7039,8
7040,5
7041,0
7042,8
7043,5
7044,5
7045,0
7046,5
7047,4
7048,3
7049,5
7050,0
7051,3
7052,8
7053,3
7054,0
7055,1
7056,0
7057,5
7058,8
7059,5
7060,8
7061,0
7062,5
7063,5
7064,6
7065,5
7066,1
7067,5
7068,5
7069,8
7070,8
7071,4
7072,8
7073,8
7074,5
7075,3
7076,8
7077,0
7078,0
7079,3
7080,0
7081,8
7082,3
7083,3
7084,8
7085,1
7086,3
7087,4
7088,3
7089,0
7090,5
7091,8
7092,1
7093,8
7094,0
7095,5
7096,5
7097,5
7098,5
7099,4
7100,8
7101,0
7102,3
7103,1
7104,3
7105,8
7106,0
7107,1
7108,8
7109,0
7110,4
7111,5
7112,7
7113,1
7114,0
7115,8
7116,8
7117,5
7118,5
7119,8
7120,8
7121,8
7122,0
7123,5
7124,0
7125,0
7126,0
7127,0
7128,5
7129,5
7130,8
7131,4
7132,3
7133,5
7134,5
7135,5
7136,0
7137,8
7138,5
7139,8
7140,8
7141,8
7142,4
7143,5
7144,8
7145,4
7146,5
7147,4
7148,5
7149,5
7150,5
7151,0
7152,0
7153,3
7154,3
7155,0
7156,0
7157,5
7158,1
7159,3
7160,1
7161,0
7162,8
7163,5
7164,0
7165,0
7166,0
7167,5
7168,8
7169,0
7170,5
7171,0
7172,8
7173,0
7174,0
7175,5
7176,6
7177,0
7178,8
7179,3
7180,4
7181,1
7182,4
7183,8
7184,5
7185,5
7186,8
7187,5
7188,8
7189,3
7190,5
7191,0
7192,8
7193,4
7194,1
7195,3
7196,6
7197,5
7198,8
7199,0
7200,0
7201,0
7202,8
7203,0
7204,0
7205,0
7206,1
7207,0
7208,3
7209,5
7210,8
7211,5
7212,0
7213,5
7214,5
7215,5
7216,6
7217,1
7218,5
7219,0
7220,5
7221,5
7222,4
7223,8
7224,1
7225,1
7226,5
7227,5
7228,3
7229,7
7230,5
7231,8
7232,5
7233,5
7234,5
7235,1
7236,5
7237,5
7238,5
7239,5
7240,8
7241,3
7242,1
7243,1
7244,5
7245,8
7246,5
7247,8
7248,5
7249,8
7250,8
7251,0
7252,0
7253,1
7254,5
7255,0
7256,5
7257,5
7258,1
7259,5
7260,5
7261,1
7262,8
7263,8
7264,3
7265,0
7266,8
7267,3
7268,5
7269,5
7270,5
7271,3
7272,5
7273,4
7274,8
7275,5
7276,5
7277,5
7278,0
7279,4
7280,0
7281,0
7282,4
7283,8
7284,0
7285,5
7286,8
7287,3
7288,3
7289,0
7290,5
7291,0
7292,8
7293,5
7294,3
7295,0
7296,8
7297,0
7298,5
7299,5
7300,5
7301,8
7302,8
7303,5
7304,1
7305,8
7306,0
7307,5
7308,1
7309,8
7310,3
7311,1
7312,5
7313,5
7314,0
7315,8
7316,1
7317,5
7318,0
7319,5
7320,0
7321,5
7322,8
7323,5
7324,4
7325,4
7326,4
7327,1
7328,6
7329,8
7330,5
7331,3
7332,5
7333,1
7334,0
7335,4
7336,8
7337,8
7338,0
7339,0
7340,5
7341,8
7342,3
7343,1
7344,3
7345,5
7346,5
7347,3
7348,5
7349,3
7350,0
7351,8
7352,5
7353,3
7354,1
7355,5
7356,3
7357,5
7358,0
7359,0
7360,4
7361,8
7362,5
7363,5
7364,4
7365,1
7366,4
7367,1
7368,5
7369,5
7370,0
7371,8
7372,8
7373,3
7374,5
7375,8
7376,0
7377,8
7378,4
7379,3
7380,5
7381,8
7382,4
7383,7
7384,0
7385,0
7386,8
7387,5
7388,5
7389,8
7390,3
7391,8
7392,5
7393,4
7394,1
7395,1
7396,1
7397,5
7398,8
7399,6
7400,0
7401,5
7402,5
7403,0
7404,0
7405,5
7406,0
7407,5
7408,5
7409,1
7410,5
7411,1
7412,5
7413,5
7414,0
7415,1
7416,8
7417,8
7418,8
7419,1
7420,4
7421,8
7422,5
7423,8
7424,1
7425,5
7426,8
7427,0
7428,5
7429,5
7430,8
7431,0
7432,6
7433,8
7434,5
7435,8
7436,8
7437,8
7438,7
7439,1
7440,3
7441,0
7442,0
7443,5
7444,4
7445,1
7446,8
7447,1
7448,5
7449,8
7450,5
7451,0
7452,0
7453,0
7454,1
7455,6
7456,5
7457,8
7458,0
7459,5
7460,0
7461,5
7462,0
7463,8
7464,8
7465,8
7466,8
7467,1
7468,5
7469,8
7470,3
7471,0
7472,5
7473,8
7474,5
7475,8
7476,8
7477,5
7478,0
7479,8
7480,0
7481,0
7482,5
7483,8
7484,0
7485,8
7486,0
7487,8
7488,0
7489,8
7490,5
7491,4
7492,1
7493,5
7494,3
7495,8
7496,5
7497,3
7498,8
7499,8
7500,5
7501,5
7502,5
7503,0
7504,0
7505,0
7506,5
7507,5
7508,5
7509,0
7510,1
7511,0
7512,5
7513,5
7514,8
7515,5
7516,0
7517,8
7518,8
7519,8
7520,8
7521,0
7522,0
7523,3
7524,0
7525,5
7526,8
7527,5
7528,4
7529,5
7530,6
7531,4
7532,5
7533,8
7534,5
7535,8
7536,4
7537,0
7538,5
7539,6
7540,0
7541,8
7542,5
7543,8
7544,0
7545,8
7546,8
7547,0
7548,1
7549,5
7550,8
7551,4
7552,5
7553,0
7554,8
7555,5
7556,6
7557,0
7558,0
7559,5
7560,8
7561,5
7562,1
7563,5
7564,5
7565,4
7566,8
7567,4
7568,0
7569,5
7570,8
7571,3
7572,4
7573,5
7574,1
7575,5
7576,4
7577,0
7578,0
7579,4
7580,0
7581,5
7582,8
7583,3
7584,8
7585,8
7586,0
7587,8
7588,0
7589,8
7590,8
7591,4
7592,8
7593,8
7594,8
7595,6
7596,8
7597,4
7598,8
7599,8
7600,8
7601,8
7602,5
7603,4
7604,1
7605,5
7606,0
7607,0
7608,8
7609,5
7610,8
7611,1
7612,8
7613,1
7614,0
7615,0
7616,0
7617,0
7618,1
7619,8
7620,5
7621,1
7622,4
7623,8
7624,3
7625,4
7626,5
7627,3
7628,8
7629,4
7630,8
7631,1
7632,5
7633,5
7634,5
7635,8
7636,1
7637,3
7638,8
7639,5
7640,5
7641,5
7642,5
7643,7
7644,5
7645,0
7646,0
7647,4
7648,6
7649,8
7650,1
7651,5
7652,1
7653,0
7654,0
7655,8
7656,0
7657,3
7658,8
7659,4
7660,5
7661,5
7662,4
7663,5
7664,4
7665,3
7666,1
7667,8
7668,6
7669,0
7670,5
7671,8
7672,5
7673,8
7674,8
7675,8
7676,5
7677,5
7678,5
7679,5
7680,3
7681,4
7682,4
7683,5
7684,1
7685,5
7686,8
7687,8
7688,5
7689,5
7690,1
7691,5
7692,0
7693,1
7694,0
7695,3
7696,8
7697,4
7698,1
7699,8
7700,8
7701,0
7702,3
7703,1
7704,4
7705,5
7706,4
7707,4
7708,0
7709,8
7710,5
7711,8
7712,0
7713,3
7714,1
7715,3
7716,5
7717,5
7718,5
7719,1
7720,4
7721,4
7722,8
7723,5
7724,1
7725,5
7726,8
7727,0
7728,0
7729,1
7730,5
7731,8
7732,8
7733,8
7734,8
7735,5
7736,5
7737,0
7738,5
7739,8
7740,3
7741,5
7742,3
7743,5
7744,5
7745,0
7746,8
7747,8
7748,1
7749,6
7750,8
7751,1
7752,5
7753,8
7754,8
7755,4
7756,5
7757,5
7758,6
7759,0
7760,7
7761,0
7762,3
7763,8
7764,4
7765,4
7766,4
7767,8
7768,4
7769,3
7770,4
7771,0
7772,1
7773,8
7774,3
7775,5
7776,4
7777,8
7778,8
7779,4
7780,0
7781,4
7782,8
7783,0
7784,5
7785,5
7786,8
7787,8
7788,8
7789,8
7790,8
7791,5
7792,8
7793,1
7794,6
7795,5
7796,0
7797,0
7798,0
7799,5
7800,8
7801,6
7802,5
7803,0
7804,5
7805,8
7806,4
7807,0
7808,1
7809,8
7810,5
7811,0
7812,5
7813,5
7814,8
7815,4
7816,8
7817,8
7818,8
7819,3
7820,0
7821,5
7822,5
7823,8
7824,4
7825,0
7826,8
7827,0
7828,5
7829,0
7830,5
7831,5
7832,3
7833,8
7834,5
7835,8
7836,0
7837,8
7838,0
7839,8
7840,1
7841,8
7842,5
7843,8
7844,5
7845,1
7846,0
7847,8
7848,8
7849,8
7850,0
7851,5
7852,0
7853,5
7854,3
7855,1
7856,5
7857,8
7858,4
7859,0
7860,3
7861,4
7862,0
7863,8
7864,5
7865,7
7866,6
7867,1
7868,0
7869,0
7870,8
7871,5
7872,8
7873,5
7874,5
7875,5
7876,3
7877,8
7878,5
7879,5
7880,5
7881,5
7882,1
7883,5
7884,5
7885,8
7886,8
7887,6
7888,1
7889,3
7890,0
7891,4
7892,8
7893,1
7894,4
7895,1
7896,4
7897,5
7898,1
7899,5
7900,5
7901,0
7902,0
7903,5
7904,1
7905,0
7906,8
7907,0
7908,0
7909,5
7910,8
7911,4
7912,5
7913,0
7914,1
7915,8
7916,1
7917,5
7918,5
7919,5
7920,5
7921,0
7922,8
7923,8
7924,5
7925,0
7926,5
7927,8
7928,0
7929,8
7930,5
7931,5
7932,5
7933,1
7934,4
7935,0
7936,8
7937,1
7938,5
7939,1
7940,3
7941,8
7942,5
7943,5
7944,4
7945,3
7946,4
7947,1
7948,0
7949,8
7950,1
7951,1
7952,4
7953,5
7954,5
7955,1
7956,5
7957,5
7958,3
7959,4
7960,0
7961,8
7962,3
7963,6
7964,5
7965,4
7966,5
7967,5
7968,8
7969,1
7970,8
7971,5
7972,4
7973,8
7974,0
7975,5
7976,1
7977,0
7978,0
7979,8
7980,3
7981,0
7982,4
7983,8
7984,0
7985,5
7986,3
7987,5
7988,5
7989,8
7990,5
7991,5
7992,8
7993,0
7994,3
7995,5
7996,7
7997,5
7998,5
7999,0
8000,5
8001,5
8002,5
8003,7
8004,5
8005,8
8006,7
8007,0
8008,0
8009,5
8010,5
8011,5
8012,4
8013,5
8014,5
8015,5
8016,0
8017,5
8018,8
8019,0
8020,4
8021,3
8022,8
8023,1
8024,7
8025,7
8026,5
8027,8
8028,5
8029,5
8030,0
8031,8
8032,8
8033,1
8034,4
8035,8
8036,1
8037,5
8038,5
8039,5
8040,4
8041,1
8042,5
8043,4
8044,1
8045,4
8046,3
8047,8
8048,8
8049,3
8050,5
8051,3
8052,5
8053,5
8054,0
8055,5
8056,3
8057,5
8058,0
8059,8
8060,8
8061,8
8062,5
8063,0
8064,8
8065,3
8066,8
8067,5
8068,8
8069,0
8070,5
8071,8
8072,8
8073,1
8074,8
8075,4
8076,5
8077,1
8078,5
8079,5
8080,1
8081,5
8082,5
8083,5
8084,5
8085,8
8086,5
8087,5
8088,3
8089,8
8090,5
8091,0
8092,4
8093,0
8094,4
8095,0
8096,8
8097,8
8098,0
8099,3
8100,1
8101,5
8102,8
8103,0
8104,3
8105,3
8106,0
8107,8
8108,0
8109,4
8110,5
8111,6
8112,3
8113,8
8114,8
8115,0
8116,1
8117,5
8118,8
8119,8
8120,8
8121,8
8122,5
8123,5
8124,8
8125,5
8126,1
8127,8
8128,3
8129,0
8130,5
8131,5
8132,5
8133,0
8134,5
8135,8
8136,8
8137,5
8138,4
8139,0
8140,8
8141,8
8142,0
8143,1
8144,5
8145,0
8146,8
8147,0
8148,5
8149,8
8150,3
8151,4
8152,0
8153,0
8154,5
8155,5
8156,0
8157,1
8158,5
8159,5
8160,5
8161,5
8162,0
8163,8
8164,4
8165,0
8166,5
8167,5
8168,5
8169,8
8170,5
8171,5
8172,5
8173,1
8174,8
8175,0
8176,0
8177,0
8178,5
8179,8
8180,0
8181,8
8182,8
8183,5
8184,0
8185,8
8186,6
8187,3
8188,8
8189,5
8190,0
8191,8
8192,0
8193,4
8194,7
8195,8
8196,5
8197,5
8198,1
8199,5
8200,8
8201,5
8202,4
8203,1
8204,5
8205,3
8206,1
8207,5
8208,6
8209,0
8210,7
8211,8
8212,5
8213,8
8214,8
8215,0
8216,0
8217,8
8218,5
8219,0
8220,3
8221,8
8222,5
8223,5
8224,5
8225,5
8226,0
8227,8
8228,8
8229,4
8230,5
8231,0
8232,0
8233,5
8234,0
8235,8
8236,5
8237,0
8238,1
8239,6
8240,2
8241,8
8242,0
8243,6
8244,3
8245,8
8246,8
8247,8
8248,8
8249,0
8250,8
8251,4
8252,0
8253,8
8254,0
8255,5
8256,4
8257,0
8258,8
8259,8
8260,7
8261,5
8262,0
8263,3
8264,1
8265,5
8266,1
8267,8
8268,5
8269,0
8270,0
8271,8
8272,5
8273,5
8274,1
8275,0
8276,4
8277,8
8278,1
8279,8
8280,3
8281,5
8282,0
8283,5
8284,5
8285,5
8286,8
8287,5
8288,5
8289,0
8290,4
8291,8
8292,8
8293,0
8294,5
8295,0
8296,5
8297,8
8298,8
8299,5
8300,0
8301,6
8302,4
8303,7
8304,0
8305,8
8306,8
8307,5
8308,0
8309,8
8310,5
8311,3
8312,3
8313,5
8314,1
8315,3
8316,8
8317,5
8318,5
8319,8
8320,8
8321,0
8322,0
8323,5
8324,4
8325,5
8326,5
8327,8
8328,0
8329,0
8330,1
8331,7
8332,0
8333,5
8334,8
8335,8
8336,4
8337,5
8338,1
8339,0
8340,1
8341,5
8342,1
8343,4
8344,0
8345,8
8346,1
8347,8
8348,8
8349,4
8350,5
8351,5
8352,0
8353,0
8354,8
8355,4
8356,1
8357,0
8358,0
8359,4
8360,8
8361,0
8362,5
8363,3
8364,8
8365,8
8366,8
8367,0
8368,5
8369,5
8370,0
8371,4
8372,4
8373,5
8374,5
8375,0
8376,0
8377,5
8378,4
8379,3
8380,5
8381,5
8382,5
8383,1
8384,8
8385,0
8386,3
8387,5
8388,8
8389,7
8390,5
8391,5
8392,0
8393,5
8394,5
8395,4
8396,4
8397,5
8398,8
8399,1
8400,5
8401,5
8402,5
8403,1
8404,8
8405,5
8406,0
8407,8
8408,8
8409,0
8410,0
8411,5
8412,5
8413,1
8414,1
8415,5
8416,3
8417,0
8418,5
8419,5
8420,4
8421,0
8422,8
8423,5
8424,5
8425,0
8426,8
8427,8
8428,6
8429,0
8430,5
8431,0
8432,0
8433,8
8434,4
8435,5
8436,5
8437,8
8438,5
8439,5
8440,8
8441,0
8442,5
8443,5
8444,8
8445,1
8446,8
8447,8
8448,5
8449,3
8450,4
8451,5
8452,3
8453,0
8454,0
8455,5
8456,8
8457,3
8458,5
8459,6
8460,0
8461,5
8462,8
8463,5
8464,4
8465,5
8466,8
8467,0
8468,0
8469,8
8470,5
8471,5
8472,3
8473,0
8474,8
8475,5
8476,8
8477,0
8478,5
8479,8
8480,5
8481,4
8482,4
8483,3
8484,5
8485,8
8486,5
8487,6
8488,5
8489,0
8490,4
8491,0
8492,4
8493,5
8494,5
8495,4
8496,3
8497,0
8498,5
8499,8
8500,1
8501,0
8502,0
8503,1
8504,5
8505,8
8506,0
8507,8
8508,8
8509,8
8510,5
8511,0
8512,1
8513,0
8514,8
8515,5
8516,8
8517,3
8518,3
8519,8
8520,3
8521,8
8522,5
8523,5
8524,8
8525,4
8526,5
8527,3
8528,0
8529,1
8530,1
8531,3
8532,5
8533,8
8534,5
8535,0
8536,1
8537,5
8538,5
8539,5
8540,8
8541,0
8542,8
8543,0
8544,8
8545,0
8546,5
8547,4
8548,1
8549,1
8550,5
8551,8
8552,3
8553,8
8554,5
8555,4
8556,4
8557,8
8558,5
8559,8
8560,5
8561,4
8562,8
8563,5
8564,1
8565,5
8566,0
8567,1
8568,5
8569,0
8570,0
8571,0
8572,5
8573,1
8574,5
8575,8
8576,4
8577,5
8578,8
8579,6
8580,8
8581,8
8582,4
8583,8
8584,8
8585,3
8586,0
8587,3
8588,8
8589,8
8590,0
8591,8
8592,8
